datetime,se1_metered_consumption_excluding_interruptible_load,se2_metered_consumption_excluding_interruptible_load,se3_metered_consumption_excluding_interruptible_load,se4_metered_consumption_excluding_interruptible_load,se1_interruptible_load,se2_interruptible_load,se3_interruptible_load,se4_interruptible_load,se1_profiled_supply_consumption,se2_profiled_supply_consumption,se3_profiled_supply_consumption,se4_profiled_supply_consumption,se1_metered_consumption_over_50mw,se2_metered_consumption_over_50mw,se3_metered_consumption_over_50mw,se4_metered_consumption_over_50mw,se1_energy_storage_consumption,se2_energy_storage_consumption,se3_energy_storage_consumption,se4_energy_storage_consumption
2024-05-18 17:00:00,-631.8330070000002,-387.347325,-4392.710642999998,-1110.3808620000002,-0.019000999999999997,-3.8030000000000004,-9.806660999999998,-4.10772,-110.96580299999997,-237.56187899999995,-1560.2616849999993,-499.2110130000001,-208.38173199999997,-444.7423209999999,-631.5740000000002,-67.26480000000001,,,,
2024-05-18 18:00:00,-624.6791640000002,-381.33141200000017,-4318.661151,-1098.5267010000002,-0.020761,-3.5490000000000004,-11.729033999999999,-0.31612,-109.02125400000001,-229.2872009999999,-1535.1490890000007,-486.56170799999984,-209.43605000000002,-444.531726,-641.7719999999999,-60.38340000000001,,,,
2024-05-18 19:00:00,-624.8704849999999,-377.497574,-4329.519272999996,-1112.9324310000002,-0.019843,-3.277,-9.956703000000001,-0.10468,-107.10146800000003,-222.48756300000005,-1492.282721000001,-472.8253690000001,-210.03960800000002,-450.6619100000001,-644.665,-60.5178,,,,
2024-05-18 20:00:00,-617.7275830000002,-374.34580400000004,-4302.310705000002,-1113.767175,-0.024464,-3.421,-9.712797,-0.11715999999999999,-104.12445899999996,-218.55645499999994,-1470.0086130000009,-478.94285,-208.50234500000002,-453.55449400000003,-658.8480000000003,-60.765,,,,
2024-05-18 21:00:00,-607.8219359999999,-370.5523150000003,-4278.549767000006,-1110.3996240000001,-0.021585,-4.348,-9.209712,-0.060840000000000005,-100.34036,-219.33800499999995,-1458.00903,-475.79000700000006,-195.395118,-472.118055,-652.7169999999998,-60.688199999999995,,,,
2024-05-18 22:00:00,-602.5008109999999,-367.00078900000005,-4168.782344000001,-1092.5170149999997,-0.022146,-4.309,-9.811834999999999,-0.06048,-96.294432,-210.934188,-1334.1608429999992,-437.28782300000006,-195.747048,-472.655443,-648.6569999999999,-64.8438,,,,
2024-05-18 23:00:00,-593.6669629999999,-362.2592069999999,-4084.871037,-1076.303646,-0.023257,-3.9120000000000004,-9.916498999999998,-0.060840000000000005,-89.00591500000002,-196.99914900000002,-1221.9874940000004,-402.8739279999999,-201.29264800000004,-476.0712159999999,-643.3990000000002,-85.8312,,,,
2024-05-19 00:00:00,-584.3621210000001,-357.681026,-3983.6885600000023,-1062.3990560000004,-0.019673999999999997,-4.539,-10.448311999999998,-0.06084,-86.26880900000003,-185.90632900000003,-1141.6780219999998,-377.8885459999999,-211.018222,-475.43441099999995,-634.009,-87.63600000000001,,,,
2024-05-19 01:00:00,-578.3424050000001,-350.631366,-3926.3940539999976,-1029.9771550000005,-0.020636,-4.553,-10.140366999999998,-0.061200000000000004,-81.60056299999997,-180.80160500000008,-1104.1291060000008,-370.3961780000001,-218.371492,-486.60562500000015,-632.082,-88.7046,,,,
2024-05-19 02:00:00,-573.3088310000002,-350.6217490000001,-3846.7754850000006,-1002.391204,-0.021448999999999996,-4.023000000000001,-10.963508,-0.06012,-80.51240900000003,-172.44715099999993,-1083.7742069999997,-363.1369540000003,-215.10497500000005,-483.06142700000004,-602.0360000000002,-89.2968,,,,
2024-05-19 03:00:00,-580.09202,-345.34880200000003,-3714.6465379999972,-1010.9575909999999,-0.022990999999999998,-4.206,-11.070072000000003,-0.0594,-79.098307,-167.098826,-1024.6619039999994,-347.68947899999984,-213.98247799999996,-470.441024,-592.159,-89.38560000000001,,,,
2024-05-19 04:00:00,-592.820186,-349.454144,-3697.2944649999986,-967.5782280000002,-0.022529,-4.491,-10.869591999999999,-0.05724,-79.03645900000002,-165.41874400000012,-1001.8550480000004,-329.94444000000016,-210.78160499999998,-472.56582299999997,-569.8319999999999,-88.638,,,,
2024-05-19 05:00:00,-593.0466639999999,-367.0461370000001,-3707.4035899999985,-974.9520799999996,-0.024468,-4.331,-11.041920000000001,-0.058320000000000004,-80.708518,-166.46694000000005,-999.0776039999994,-329.3276950000001,-210.16936,-472.84123100000005,-568.4099999999999,-88.74000000000001,,,,
2024-05-19 06:00:00,-602.5638459999998,-371.32477500000033,-3801.5486580000043,-1006.3008160000003,-0.025108,-4.295999999999999,-10.950277,-0.058320000000000004,-86.72996399999995,-176.78842800000004,-1067.8474700000004,-354.18020400000006,-194.208008,-479.81265800000006,-573.734,-88.9272,,,,
2024-05-19 07:00:00,-615.0040960000002,-379.11289400000004,-3983.0122450000003,-1048.0540300000007,-0.025022000000000003,-4.21,-10.447854,-0.05796,-95.06130200000003,-198.85445300000003,-1231.7796809999993,-406.873901,-201.55864200000002,-484.30365500000005,-617.821,-88.6854,,,,
2024-05-19 08:00:00,-618.9281900000002,-392.68480900000026,-4130.7944689999995,-1080.1435060000001,-0.023894,-4.679999999999999,-9.853696,-0.05652,-102.77858199999999,-217.54843699999998,-1372.4867130000014,-447.77444299999996,-206.44786799999994,-482.88282899999996,-642.1270000000001,-88.14299999999999,,,,
2024-05-19 09:00:00,-630.026537,-400.62869699999993,-4345.473675000001,-1130.1354109999997,-0.02594,-10.313000000000002,-9.636247,-0.05652,-107.57669199999998,-227.90642299999988,-1432.0754129999998,-463.1902810000001,-209.45714800000002,-485.365432,-643.9369999999999,-87.5076,,,,
2024-05-19 10:00:00,-630.109104,-414.97609900000015,-4417.427821999999,-1150.8543720000002,-0.037988,-13.485,-10.48574,-0.06516,-111.25767899999992,-232.62330000000003,-1460.521965000001,-474.724566,-212.03932200000003,-480.58826999999997,-655.009,-87.4452,,,,
2024-05-19 11:00:00,-639.1644020000001,-423.72871299999997,-4497.148195999997,-1175.0286659999997,-0.034288,-11.581,-10.463610000000001,-0.07884,-111.38797500000005,-235.696566,-1472.8282050000012,-480.162982,-211.21295200000003,-476.26187100000004,-651.165,-87.174,,,,
2024-05-19 12:00:00,-641.4867830000001,-444.5027029999999,-4500.479037999998,-1176.2185520000005,-0.035128,-12.47,-11.028305,-0.09,-110.17423600000004,-234.729557,-1451.9360179999992,-469.7778109999998,-215.080308,-484.1776689999999,-651.9160000000002,-87.8994,,,,
2024-05-19 13:00:00,-651.5358170000001,-470.58408999999983,-4591.940812000004,-1181.7546500000005,-0.02963,-12.828,-10.755702000000003,-0.09504000000000001,-109.36172200000003,-235.8497789999999,-1420.9216659999995,-459.41738999999995,-212.61500199999998,-483.137071,-652.4290000000001,-88.239,,,,
2024-05-19 14:00:00,-653.391081,-452.2683019999999,-4542.118858000003,-1173.126706,-0.026633,-13.083000000000002,-10.34495,-0.11159999999999999,-114.545581,-240.18559099999996,-1414.1911590000007,-457.98053399999975,-219.47882800000002,-474.6488309999999,-651.813,-87.99180000000001,,,,
2024-05-19 15:00:00,-656.0177689999999,-450.397119,-4506.969619000005,-1177.781665,-0.027724,-12.47,-10.514559,-0.17387999999999998,-123.32977399999994,-258.26953399999996,-1474.9403870000006,-478.4273450000001,-212.9265,-438.37243799999993,-640.8960000000001,-87.075,,,,
2024-05-19 16:00:00,-646.6933790000002,-424.75042699999995,-4561.672566000004,-1196.5561469999996,-0.025286000000000003,-13.355,-10.493119,-0.19224,-127.02917199999999,-267.8014239999998,-1604.2676259999998,-516.9350889999998,-198.224852,-431.31004799999994,-628.706,-86.8344,,,,
2024-05-19 17:00:00,-645.18026,-425.413218,-4607.279037999999,-1175.3629030000004,-0.027047,-13.011000000000001,-9.806799,-0.19332,-126.60016899999995,-266.17887099999996,-1688.8759589999997,-535.4351739999998,-197.38138800000002,-428.92163100000005,-632.6280000000002,-60.9204,,,,
2024-05-19 18:00:00,-652.1475730000001,-421.466501,-4592.972127000003,-1181.5168350000004,-0.027748,-12.911000000000001,-9.672889999999999,-0.19152,-125.59179400000001,-266.71889000000004,-1702.7392769999997,-533.1935219999999,-205.30927499999996,-430.900625,-631.3150000000002,-60.5418,,,,
2024-05-19 19:00:00,-648.7778430000001,-425.56585499999994,-4608.744639999998,-1179.8169780000003,-0.036373,-12.928,-10.068451,-0.10547999999999999,-125.46420100000002,-262.88118599999984,-1671.7356340000003,-519.5370730000001,-208.446592,-423.24962199999993,-629.175,-62.2338,,,,
2024-05-19 20:00:00,-655.846608,-422.13556899999963,-4618.276628999997,-1178.1213920000002,-0.042059,-12.303,-9.532653000000003,-1.73704,-122.52126699999997,-257.89278200000007,-1606.8771460000003,-509.16904999999963,-204.757565,-427.459231,-648.3729999999999,-61.7556,,,,
2024-05-19 21:00:00,-647.665853,-419.501771,-4544.467201999997,-1146.9081300000003,-0.052925,-11.815,-10.963931000000002,-0.064,-117.23786399999992,-251.1515570000002,-1508.8145840000016,-480.50949100000014,-197.02765,-393.016625,-660.924,-59.5818,,,,
2024-05-19 22:00:00,-632.9262289999999,-407.90834499999977,-4375.284190000002,-1095.000080999999,-0.067299,-11.386,-12.356587999999999,-0.061200000000000004,-110.23821099999999,-237.21421500000005,-1302.4972609999993,-416.2634659999999,-201.99300200000005,-403.870823,-657.9079999999999,-57.9756,,,,
2024-05-19 23:00:00,-618.4277479999997,-395.767365,-4337.094841,-1101.8835740000004,-0.064726,-11.389000000000001,-26.718614000000002,-0.06192,-106.264643,-226.408112,-1164.445363,-377.4991570000002,-207.356268,-473.4646110000001,-666.261,-57.834599999999995,,,,
2024-05-20 00:00:00,-609.0516310000002,-388.7917260000001,-4237.3261560000055,-1108.8528759999995,-0.07132,-12.331999999999999,-33.363914,-0.06084,-102.36256400000002,-218.74727000000013,-1085.429146,-355.525776,-198.89571,-476.25023699999997,-663.702,-74.4462,,,,
2024-05-20 01:00:00,-607.74208,-390.524265,-4232.188926000004,-1085.770555,-0.087509,-12.466000000000001,-33.526675999999995,-0.061560000000000004,-100.57343199999997,-216.11012099999996,-1061.743324,-350.59458799999976,-195.01520499999998,-484.408812,-668.4370999999999,-59.724000000000004,,,,
2024-05-20 02:00:00,-605.2596720000003,-393.01559999999995,-4212.603020000001,-1070.1411539999992,-0.09507399999999999,-14.753999999999998,-34.718001,-0.06192,-100.26312900000009,-210.68109900000002,-1046.1805760000007,-348.2167140000001,-196.08497000000003,-473.45557400000007,-664.5587999999999,-59.2662,,,,
2024-05-20 03:00:00,-605.396629,-402.45411,-4153.595193999999,-1081.5547399999994,-0.089083,-15.087,-33.494502,-0.06228,-99.18499099999998,-211.30811499999996,-1009.2328919999995,-339.26668400000017,-199.95029999999997,-430.06255100000004,-667.7363000000001,-58.9752,,,,
2024-05-20 04:00:00,-617.5800929999998,-422.89742399999994,-4393.957152999999,-1149.3565910000002,-0.087759,-14.549000000000001,-31.483529000000004,-0.06048,-100.15027100000003,-214.646937,-1048.547811,-340.0732989999999,-205.837405,-439.58778500000005,-666.7419,-58.7814,,,,
2024-05-20 05:00:00,-660.6129980000001,-493.190375,-5004.692921999995,-1363.3862210000007,-0.109654,-14.910000000000004,-15.47619,-0.05868,-106.52197800000005,-226.1290690000001,-1186.2168400000007,-375.787463,-205.276002,-473.0444009999999,-683.0219,-59.382000000000005,,,,
2024-05-20 06:00:00,-686.163877,-555.2647300000002,-5694.71913,-1572.3158070000009,-0.096576,-13.478000000000002,-15.398933,-0.058320000000000004,-109.75852000000005,-242.20713300000003,-1324.373714,-409.01796100000024,-200.61312800000005,-467.0936399999999,-678.9706999999997,-76.7358,,,,
2024-05-20 07:00:00,-704.0157570000001,-584.5947279999998,-5921.763944,-1644.5559359999997,-0.07897799999999999,-11.443999999999999,-15.294833,-0.059039999999999995,-109.77284400000005,-236.66053499999998,-1377.2085510000002,-427.4830990000002,-208.010492,-471.7314560000001,-705.9761000000001,-86.10119999999999,,,,
2024-05-20 08:00:00,-713.5796049999999,-588.3669430000002,-5933.664800999986,-1663.1719509999991,-0.082412,-11.684999999999999,-15.552109999999997,-0.05724,-109.27041200000006,-234.63109699999995,-1398.385898999999,-432.37766999999985,-185.69932799999998,-473.0554509999999,-700.3600000000002,-87.23100000000001,,,,
2024-05-20 09:00:00,-716.9646690000001,-584.6408150000003,-6051.125366999999,-1702.9695399999998,-0.08402599999999999,-10.767000000000001,-20.549862999999995,-0.0576,-109.11001200000003,-229.3456689999999,-1405.5503840000003,-435.70781199999976,-167.82425,-462.3252589999999,-715.058,-87.09060000000001,,,,
2024-05-20 10:00:00,-717.8688680000001,-580.9601219999997,-6071.4433700000045,-1693.8176230000004,-0.081283,-10.709,-16.68188,-0.05724,-109.430304,-226.05079200000006,-1412.4252780000004,-443.3667130000001,-167.60864199999997,-458.10164800000007,-703.2019999999998,-87.2436,,,,
2024-05-20 11:00:00,-726.5760950000001,-573.912251,-6081.494895,-1673.9209540000006,-0.074547,-11.046999999999999,-13.923501000000003,-0.05688,-106.80397100000002,-222.31142999999994,-1424.0080489999996,-445.5765489999999,-163.859148,-448.47364100000004,-702.9430000000001,-86.70240000000001,,,,
2024-05-20 12:00:00,-726.7390810000002,-570.374876,-6024.9978580000015,-1684.285236,-0.07169,-10.243,-14.751186,-0.0558,-104.64243800000006,-215.30035500000008,-1383.8194869999993,-436.3533170000001,-175.55396000000002,-438.11103900000023,-727.7159999999999,-85.9104,,,,
2024-05-20 13:00:00,-716.18417,-561.997676,-5952.695551000002,-1683.295974999999,-0.064381,-10.011,-14.907954999999998,-0.05716,-104.51452500000002,-212.0424880000001,-1364.0610169999995,-432.982269,-183.50250499999999,-436.81608199999994,-732.2289999999998,-87.0402,,,,
2024-05-20 14:00:00,-709.896887,-552.4790150000003,-5878.985456000007,-1672.1879209999997,-0.057558,-10.638,-14.529115999999998,-0.05832,-108.07407899999995,-220.53808799999996,-1381.0835130000003,-442.6616809999997,-188.465608,-452.709252,-697.4219999999999,-87.1758,,,,
2024-05-20 15:00:00,-702.6406189999999,-522.7672719999999,-5699.592311999999,-1559.1950549999988,-0.055622000000000005,-11.113000000000001,-15.034700999999998,-0.06264,-120.06991300000001,-245.45002500000018,-1480.9604659999993,-474.9177429999996,-185.975052,-462.07026500000006,-707.2690000000005,-87.573,,,,
2024-05-20 16:00:00,-691.0654820000001,-499.71498000000014,-5484.460810000001,-1507.2440880000001,-0.050607,-11.492,-20.425995999999998,-0.05932,-125.74996500000005,-259.4701250000001,-1640.2100989999992,-521.5590899999999,-185.808098,-468.630682,-733.689,-87.42960000000001,,,,
2024-05-20 17:00:00,-682.362855,-483.03916299999986,-5356.892049999995,-1459.2476479999998,-0.04218,-11.322000000000001,-21.592034999999996,-0.05724,-123.51201400000006,-253.22393000000005,-1692.1978680000009,-530.648686,-174.71141799999998,-458.7700729999999,-748.6089999999998,-61.80179999999999,,,,
2024-05-20 18:00:00,-680.254891,-479.71036900000036,-5290.037834000008,-1452.8181680000005,-0.038116,-11.875,-16.030432,-0.05724,-123.761607,-250.93779899999993,-1699.2372800000007,-527.5048000000002,-182.714382,-446.1414669999999,-731.9630000000002,-59.9994,,,,
2024-05-20 19:00:00,-671.9399019999998,-474.94920999999994,-5243.243184999995,-1437.7220869999999,-0.035937,-11.275000000000002,-18.755101,-0.05724,-124.165114,-252.01325900000003,-1667.2701190000005,-515.6229129999998,-187.058145,-454.98705299999995,-674.852,-59.336400000000005,,,,
2024-05-20 20:00:00,-673.5826759999999,-463.053301,-5156.038305000007,-1397.1894000000013,-0.042162000000000005,-10.456999999999999,-19.566591999999996,-0.0576,-124.56453099999999,-255.22555400000002,-1625.2913869999998,-510.3367579999998,-177.046232,-465.59005700000006,-671.113,-59.2446,,,,
2024-05-20 21:00:00,-663.5070299999998,-457.3207990000001,-5111.736147000003,-1375.5629140000003,-0.055949,-10.786999999999999,-20.777083,-0.05688000000000001,-122.266685,-256.439718,-1556.7784889999996,-486.7204529999999,-173.51531,-441.203659,-674.548,-85.25280000000001,,,,
2024-05-20 22:00:00,-657.490855,-445.3189849999998,-4865.626532999995,-1298.0579490000002,-0.069185,-10.763,-27.356081000000003,-0.05724,-117.352477,-244.32569899999987,-1365.755752,-423.7517330000002,-184.49925,-445.12661899999983,-695.7659999999998,-85.9266,,,,
2024-05-20 23:00:00,-645.2923810000001,-429.885887,-4718.640254000002,-1249.3957750000002,-0.07589499999999999,-10.264,-54.448449,-0.05724,-114.206682,-234.45238100000003,-1245.9558590000008,-386.3146069999999,-184.17835200000002,-435.1448339999999,-703.8739999999999,-83.7504,,,,
2024-05-21 00:00:00,-628.489311,-412.504736,-4593.6073949999945,-1218.2889670000004,-0.089484,-11.434999999999999,-60.339949000000004,-0.05688,-111.81218899999998,-228.76306500000004,-1187.8064690000003,-362.6797070000001,-187.376635,-405.6613870000001,-689.009,-85.128,,,,
2024-05-21 01:00:00,-605.733049,-408.6091190000001,-4619.793704000006,-1209.2979949999994,-0.115086,-11.899,-65.87452,-0.0576,-111.97588599999996,-228.39942800000009,-1179.7956529999988,-361.2810770000001,-191.91446200000001,-382.26835700000004,-708.8709999999998,-86.05019999999999,,,,
2024-05-21 02:00:00,-612.748251,-401.941552,-4589.553428999995,-1197.3285059999992,-0.114257,-11.514,-65.28796299999999,-0.05724,-110.54007600000001,-224.8797749999999,-1172.9802179999995,-356.5948810000002,-215.16925,-367.786536,-702.3700000000001,-86.4618,,,,
2024-05-21 03:00:00,-598.0298149999999,-409.22663600000004,-4510.739501999999,-1193.8214930000004,-0.119516,-11.879,-71.421936,-0.05724,-108.82774700000003,-223.44078500000015,-1145.8372669999994,-345.885011,-209.134442,-365.88555999999994,-714.021,-86.78519999999999,,,,
2024-05-21 04:00:00,-592.5425280000001,-431.935495,-4641.795483999997,-1234.0137700000002,-0.108101,-11.722,-71.44688,-0.05688,-107.77777100000003,-222.73403100000021,-1178.9773460000004,-348.2112339999998,-214.120078,-356.96758100000005,-701.6869999999999,-86.91120000000001,,,,
2024-05-21 05:00:00,-637.6731929999999,-502.0999409999999,-5191.310168,-1437.7491459999987,-0.121264,-11.508999999999999,-66.708731,-0.0576,-112.87973399999998,-229.71776800000004,-1281.9935339999997,-385.91417899999993,-215.127592,-344.567413,-736.6129999999997,-86.36520000000002,,,,
2024-05-21 06:00:00,-673.618302,-570.7417,-5737.896507999996,-1615.8716689999999,-0.102769,-11.395,-58.791904,-1.2909599999999999,-114.731234,-235.70740500000008,-1374.1273469999996,-420.6916709999999,-214.163728,-348.7641970000001,-693.199,-60.983399999999996,,,,
2024-05-21 07:00:00,-684.3325679999999,-596.4068100000002,-5941.388673999998,-1667.216898,-0.092313,-11.109995,-48.593957,-0.06032,-112.52934500000005,-231.56418600000003,-1384.3248049999993,-429.22607800000003,-224.22775,-347.252223,-721.3180000000003,-60.6984,,,,
2024-05-21 08:00:00,-691.7764420000001,-590.5768380000001,-5957.355415999996,-1678.1699430000003,-0.070744,-12.303837999999999,-32.038072,-0.05832,-111.28698400000002,-228.60963000000012,-1379.8494539999992,-434.2805760000001,-220.09199999999998,-303.45802199999997,-775.5630000000003,-83.2776,,,,
2024-05-21 09:00:00,-679.282008,-577.4902770000002,-5895.159686999994,-1700.9896349999997,-0.126917,-11.890577999999998,-27.986597000000007,-0.05832,-110.66176100000006,-225.79104500000005,-1371.417261,-431.801882,-211.90650000000002,-290.042621,-775.2669999999999,-86.21579999999999,,,,
2024-05-21 10:00:00,-680.9812109999999,-563.350067,-5960.646273000002,-1699.2753290000005,-0.335024,-12.050671999999997,-27.841089000000004,-0.37168000000000007,-110.66215400000002,-218.67306400000007,-1365.6847720000003,-438.2761930000002,-207.0365,-310.377842,-784.146,-86.11859999999999,,,,
2024-05-21 11:00:00,-683.9700140000001,-563.3122010000003,-5914.582103999999,-1685.3291800000006,-0.077376,-12.693563,-27.697982999999997,-0.16024,-109.67223299999998,-216.15564999999992,-1366.2492090000007,-443.95491000000004,-202.5365,-308.279051,-782.74,-86.0436,,,,
2024-05-21 12:00:00,-673.548876,-562.1858319999999,-5922.537433000002,-1708.0232840000006,-0.069785,-13.368154000000004,-27.860409,-0.13316,-107.28161100000001,-210.1573139999999,-1335.8325160000006,-435.85384999999957,-196.053,-269.12245099999996,-789.7070000000001,-86.3916,,,,
2024-05-21 13:00:00,-670.75462,-565.4442380000002,-5898.622075999998,-1684.2333549999996,-0.064722,-13.664896000000002,-28.363228,-0.18799999999999997,-107.38393400000001,-208.69200999999998,-1323.7013759999998,-436.0487740000001,-199.05549999999997,-335.22621499999997,-776.1460000000002,-86.1648,,,,
2024-05-21 14:00:00,-666.4291029999999,-565.3774979999998,-5794.830491999995,-1665.9380829999998,-0.062701,-12.242999999999999,-27.668958,-0.16236,-112.23383699999992,-216.22279900000012,-1354.2988530000014,-446.4338940000001,-206.0435,-346.0738540000001,-748.421,-84.7476,,,,
2024-05-21 15:00:00,-644.7347199999999,-537.7200420000001,-5671.8067869999995,-1584.493944,-0.0592,-12.356,-26.695613999999996,-0.15336,-124.396557,-242.86546900000005,-1457.7427620000005,-479.5599259999999,-210.69299999999998,-339.54780000000005,-756.175,-83.59020000000001,,,,
2024-05-21 16:00:00,-640.5678829999999,-522.5513820000002,-5552.234386000001,-1510.0043929999993,-0.061773999999999996,-12.307000000000002,-26.880672,-0.1368,-129.754203,-255.706694,-1607.8196460000008,-524.906041,-217.886,-340.1608,-765.174,-80.9826,,,,
2024-05-21 17:00:00,-631.072996,-504.11741000000023,-5473.000534999996,-1476.691566,-0.061096,-12.197,-26.859976,-0.06336,-128.993361,-250.96362899999994,-1663.8023909999984,-534.7441530000001,-213.71749999999994,-361.46903700000007,-748.0929999999998,-81.5454,,,,
2024-05-21 18:00:00,-629.1173729999998,-497.56297900000004,-5409.440333000011,-1470.1870659999997,-0.058182,-12.831,-27.232172999999996,-0.05544,-129.79974400000006,-250.66689699999995,-1674.864331,-533.644065,-212.291,-363.96444400000007,-733.127,-82.9752,,,,
2024-05-21 19:00:00,-622.368252,-493.7256630000001,-5366.483980000004,-1426.7169430000001,-0.059703,-12.645000000000001,-27.050606000000002,-0.02664,-130.59331299999997,-250.97152500000004,-1656.0105190000008,-521.245403,-209.4,-370.98223999999993,-685.815,-83.8398,,,,
2024-05-21 20:00:00,-622.7714960000002,-484.637183,-5213.498090000004,-1423.0617090000012,-0.060809,-12.288000000000002,-27.485910999999998,-0.74576,-128.10460900000004,-249.76923300000016,-1618.2630829999998,-514.6534810000003,-221.04150000000004,-384.090635,-670.5660000000001,-84.5286,,,,
2024-05-21 21:00:00,-610.9659959999999,-470.231714,-5114.681343000003,-1373.4089889999998,-0.052193,-12.043,-27.981491,-0.01676,-125.52197599999997,-245.11629100000002,-1553.2948330000006,-491.40558899999985,-219.19325000000003,-395.05081900000005,-670.7140000000002,-85.0932,,,,
2024-05-21 22:00:00,-607.2258130000002,-441.5297939999999,-4812.041935000002,-1303.2576619999995,-0.064026,-12.711,-29.955587,-0.01512,-117.19921999999995,-231.26657300000002,-1368.1389529999994,-428.3184000000004,-223.4545,-428.9610039999999,-675.016,-84.96180000000001,,,,
2024-05-21 23:00:00,-591.702082,-423.5645099999999,-4639.426771999997,-1248.06587,-0.23263,-13.569,-49.583767,-0.01512,-112.301892,-219.73851100000002,-1244.1736509999992,-391.3472440000002,-221.165,-421.18216399999994,-647.9169999999999,-81.8028,,,,
2024-05-22 00:00:00,-580.392325,-410.500779,-4593.775198000004,-1201.987795,-0.432694,-13.966999999999999,-68.555423,-0.01512,-107.78284499999997,-212.44599400000004,-1177.0292300000008,-367.99660100000017,-227.60924999999995,-412.62677899999994,-644.6579999999998,-85.35419999999999,,,,
2024-05-22 01:00:00,-568.7520240000002,-404.976406,-4525.388037,-1187.920034,-0.508394,-13.993,-68.860618,-0.015119999999999998,-105.83953500000003,-210.94782200000003,-1160.7285119999992,-359.3358999999998,-255.82474999999997,-405.43711799999994,-675.6980000000001,-85.24260000000001,,,,
2024-05-22 02:00:00,-564.704155,-398.32254000000006,-4535.685378,-1186.5770470000002,-0.564723,-13.729999999999999,-70.136657,-0.7587599999999999,-104.78211299999998,-207.765471,-1151.9292219999993,-356.5968849999999,-248.37025,-407.95718700000003,-697.6270000000002,-85.359,,,,
2024-05-22 03:00:00,-569.4454310000001,-401.888275,-4487.413126999997,-1179.5606779999996,-0.5001620000000001,-14.226999999999999,-70.340437,-0.01748,-104.15108499999998,-206.264578,-1112.127581000001,-343.7525520000001,-225.89899999999997,-409.59558799999985,-623.9810000000001,-85.33439999999999,,,,
2024-05-22 04:00:00,-588.243178,-421.9302379999998,-4605.552842999993,-1239.2308780000003,-0.507616,-13.316,-61.9294,-0.014759999999999999,-107.153124,-205.443985,-1140.5540990000009,-344.42061600000005,-201.2475,-395.25263299999995,-632.412,-84.90299999999999,,,,
2024-05-22 05:00:00,-629.9843170000004,-498.4587700000001,-5197.319218999994,-1412.3037259999992,-0.5381250000000001,-13.581999999999999,-21.284731999999998,-0.01584,-113.553445,-214.08890500000007,-1244.076801,-383.48274900000024,-210.14825000000002,-387.8793380000001,-630.8589999999999,-85.61940000000001,,,,
2024-05-22 06:00:00,-648.0903429999997,-566.6508650000001,-5765.657440999998,-1611.4190010000002,-0.5838,-13.574,-23.801445,-0.01584,-116.34002300000002,-221.67604099999997,-1343.7533240000002,-418.1334809999998,-208.08100000000002,-389.0308380000001,-638.474,-84.5148,,,,
2024-05-22 07:00:00,-656.9398179999997,-582.724368,-5950.902198999992,-1668.5263160000006,-0.424105,-13.315000000000003,-22.876674,-0.01512,-112.71036000000002,-218.2986540000002,-1357.2640830000003,-428.75068099999993,-217.34550000000002,-381.09502399999997,-636.7930000000001,-83.63759999999999,,,,
2024-05-22 08:00:00,-656.3084690000001,-581.9564290000003,-5912.708792000001,-1648.7469080000005,-0.436782,-13.371999999999998,-17.963371,-0.5531200000000001,-111.168382,-213.77134900000007,-1352.0991059999992,-433.4803059999999,-218.60150000000002,-380.90085799999997,-625.677,-45.937799999999996,,,,
2024-05-22 09:00:00,-659.1907389999999,-576.4348010000007,-6000.116873000007,-1712.650122,-0.446278,-12.312999999999999,-13.949594999999999,-0.01676,-107.54044600000002,-209.73940299999998,-1348.8693359999995,-437.13115399999975,-216.53425000000001,-326.3124469999999,-647.6919999999999,-65.0472,,,,
2024-05-22 10:00:00,-665.1375200000002,-574.3510769999997,-6011.646317000005,-1705.7171110000002,-0.38970299999999997,-12.142999999999999,-13.580006999999998,-0.26167999999999997,-106.69183599999998,-206.9496219999999,-1349.726858,-447.97076699999974,-201.09575,-288.307439,-639.723,-82.3296,,,,
2024-05-22 11:00:00,-686.8750729999999,-574.00247,-5969.607795000001,-1679.438770000001,-0.19943300000000003,-9.416,-12.849831,-0.28271999999999997,-104.086211,-204.51188299999993,-1364.600592999999,-450.303624,-180.36775,-355.939315,-611.621,-77.58359999999999,,,,
2024-05-22 12:00:00,-680.3233230000003,-570.6932449999997,-5979.634199000004,-1695.3831360000015,-0.053214000000000004,-3.8080000000000003,-12.940171999999997,-0.29444000000000004,-100.597865,-199.49266800000004,-1339.8090880000009,-439.5246200000001,-192.5655,-360.77167699999995,-630.836,-79.3212,,,,
2024-05-22 13:00:00,-673.1675000000002,-565.948904,-5970.755101999994,-1678.5458059999996,-0.039165,-3.777,-12.876833000000001,-1.91696,-99.53360900000003,-198.24723300000005,-1331.6849020000004,-437.56216,-210.6145,-379.925021,-652.6220000000001,-79.7424,,,,
2024-05-22 14:00:00,-674.2273360000002,-559.645117,-5938.590079000001,-1670.9186230000005,-0.029587,-4.248,-13.101376999999998,-0.00144,-102.80969299999998,-207.04871899999992,-1362.9093260000004,-447.58401699999996,-204.29000000000002,-384.093649,-615.9240000000001,-81.6078,,,,
