"MTU (UTC)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"04/11/2022 13:00 - 04/11/2022 14:00","CTA|SE","15090.00","15592.00"
"04/11/2022 14:00 - 04/11/2022 15:00","CTA|SE","14927.00","15583.00"
"04/11/2022 15:00 - 04/11/2022 16:00","CTA|SE","15345.00","16021.00"
"04/11/2022 16:00 - 04/11/2022 17:00","CTA|SE","15530.00","16251.00"
"04/11/2022 17:00 - 04/11/2022 18:00","CTA|SE","14969.00","15800.00"
"04/11/2022 18:00 - 04/11/2022 19:00","CTA|SE","14585.00","15230.00"
"04/11/2022 19:00 - 04/11/2022 20:00","CTA|SE","13962.00","14640.00"
"04/11/2022 20:00 - 04/11/2022 21:00","CTA|SE","13340.00","14070.00"
"04/11/2022 21:00 - 04/11/2022 22:00","CTA|SE","12615.00","13497.00"
"04/11/2022 22:00 - 04/11/2022 23:00","CTA|SE","11980.00","12993.00"
"04/11/2022 23:00 - 05/11/2022 00:00","CTA|SE","11881.00","12474.00"
"05/11/2022 00:00 - 05/11/2022 01:00","CTA|SE","11661.00","12211.00"
"05/11/2022 01:00 - 05/11/2022 02:00","CTA|SE","11351.00","12090.00"
"05/11/2022 02:00 - 05/11/2022 03:00","CTA|SE","11135.00","12022.00"
"05/11/2022 03:00 - 05/11/2022 04:00","CTA|SE","11303.00","12054.00"
"05/11/2022 04:00 - 05/11/2022 05:00","CTA|SE","11485.00","12217.00"
"05/11/2022 05:00 - 05/11/2022 06:00","CTA|SE","11833.00","12599.00"
"05/11/2022 06:00 - 05/11/2022 07:00","CTA|SE","12288.00","12912.00"
"05/11/2022 07:00 - 05/11/2022 08:00","CTA|SE","13006.00","13430.00"
"05/11/2022 08:00 - 05/11/2022 09:00","CTA|SE","13536.00","13903.00"
"05/11/2022 09:00 - 05/11/2022 10:00","CTA|SE","13813.00","14157.00"
"05/11/2022 10:00 - 05/11/2022 11:00","CTA|SE","14012.00","14224.00"
"05/11/2022 11:00 - 05/11/2022 12:00","CTA|SE","14074.00","14170.00"
"05/11/2022 12:00 - 05/11/2022 13:00","CTA|SE","13974.00","14133.00"
"05/11/2022 13:00 - 05/11/2022 14:00","CTA|SE","13934.00","14117.00"
"05/11/2022 14:00 - 05/11/2022 15:00","CTA|SE","13914.00","14308.00"
"05/11/2022 15:00 - 05/11/2022 16:00","CTA|SE","14547.00","14937.00"
"05/11/2022 16:00 - 05/11/2022 17:00","CTA|SE","14713.00","15147.00"
"05/11/2022 17:00 - 05/11/2022 18:00","CTA|SE","14431.00","14869.00"
"05/11/2022 18:00 - 05/11/2022 19:00","CTA|SE","13944.00","14443.00"
"05/11/2022 19:00 - 05/11/2022 20:00","CTA|SE","13692.00","13998.00"
"05/11/2022 20:00 - 05/11/2022 21:00","CTA|SE","13066.00","13556.00"
"05/11/2022 21:00 - 05/11/2022 22:00","CTA|SE","12677.00","13083.00"
"05/11/2022 22:00 - 05/11/2022 23:00","CTA|SE","12286.00","12647.00"
"05/11/2022 23:00 - 06/11/2022 00:00","CTA|SE","11937.00","12330.00"
"06/11/2022 00:00 - 06/11/2022 01:00","CTA|SE","11899.00","12105.00"
"06/11/2022 01:00 - 06/11/2022 02:00","CTA|SE","11836.00","11957.00"
"06/11/2022 02:00 - 06/11/2022 03:00","CTA|SE","11608.00","11906.00"
"06/11/2022 03:00 - 06/11/2022 04:00","CTA|SE","11490.00","11957.00"
"06/11/2022 04:00 - 06/11/2022 05:00","CTA|SE","11576.00","12112.00"
"06/11/2022 05:00 - 06/11/2022 06:00","CTA|SE","11862.00","12439.00"
"06/11/2022 06:00 - 06/11/2022 07:00","CTA|SE","12088.00","12774.00"
"06/11/2022 07:00 - 06/11/2022 08:00","CTA|SE","12669.00","13223.00"
"06/11/2022 08:00 - 06/11/2022 09:00","CTA|SE","13126.00","13756.00"
"06/11/2022 09:00 - 06/11/2022 10:00","CTA|SE","13394.00","14102.00"
"06/11/2022 10:00 - 06/11/2022 11:00","CTA|SE","13682.00","14323.00"
"06/11/2022 11:00 - 06/11/2022 12:00","CTA|SE","13883.00","14372.00"
"06/11/2022 12:00 - 06/11/2022 13:00","CTA|SE","13921.00","14370.00"
"06/11/2022 13:00 - 06/11/2022 14:00","CTA|SE","13882.00","14407.00"
"06/11/2022 14:00 - 06/11/2022 15:00","CTA|SE","14276.00","14670.00"
"06/11/2022 15:00 - 06/11/2022 16:00","CTA|SE","15173.00","15233.00"
"06/11/2022 16:00 - 06/11/2022 17:00","CTA|SE","15777.00","15550.00"
"06/11/2022 17:00 - 06/11/2022 18:00","CTA|SE","15361.00","15337.00"
"06/11/2022 18:00 - 06/11/2022 19:00","CTA|SE","14731.00","15001.00"
"06/11/2022 19:00 - 06/11/2022 20:00","CTA|SE","14048.00","14555.00"
"06/11/2022 20:00 - 06/11/2022 21:00","CTA|SE","13483.00","14016.00"
"06/11/2022 21:00 - 06/11/2022 22:00","CTA|SE","12899.00","13387.00"
"06/11/2022 22:00 - 06/11/2022 23:00","CTA|SE","12516.00","12830.00"
"06/11/2022 23:00 - 07/11/2022 00:00","CTA|SE","12507.00","12476.00"
"07/11/2022 00:00 - 07/11/2022 01:00","CTA|SE","12239.00","12288.00"
"07/11/2022 01:00 - 07/11/2022 02:00","CTA|SE","12178.00","12237.00"
"07/11/2022 02:00 - 07/11/2022 03:00","CTA|SE","12496.00","12305.00"
"07/11/2022 03:00 - 07/11/2022 04:00","CTA|SE","12148.00","12511.00"
"07/11/2022 04:00 - 07/11/2022 05:00","CTA|SE","12673.00","13158.00"
"07/11/2022 05:00 - 07/11/2022 06:00","CTA|SE","14495.00","14616.00"
"07/11/2022 06:00 - 07/11/2022 07:00","CTA|SE","15734.00","15805.00"
"07/11/2022 07:00 - 07/11/2022 08:00","CTA|SE","15565.00","16147.00"
"07/11/2022 08:00 - 07/11/2022 09:00","CTA|SE","15458.00","16191.00"
"07/11/2022 09:00 - 07/11/2022 10:00","CTA|SE","15759.00","16279.00"
"07/11/2022 10:00 - 07/11/2022 11:00","CTA|SE","15656.00","16273.00"
"07/11/2022 11:00 - 07/11/2022 12:00","CTA|SE","15951.00","16245.00"
"07/11/2022 12:00 - 07/11/2022 13:00","CTA|SE","15931.00","16196.00"
"07/11/2022 13:00 - 07/11/2022 14:00","CTA|SE","15810.00","16195.00"
"07/11/2022 14:00 - 07/11/2022 15:00","CTA|SE","15888.00","16418.00"
"07/11/2022 15:00 - 07/11/2022 16:00","CTA|SE","16156.00","16696.00"
"07/11/2022 16:00 - 07/11/2022 17:00","CTA|SE","16582.00","16864.00"
"07/11/2022 17:00 - 07/11/2022 18:00","CTA|SE","16271.00","16484.00"
"07/11/2022 18:00 - 07/11/2022 19:00","CTA|SE","15713.00","16035.00"
"07/11/2022 19:00 - 07/11/2022 20:00","CTA|SE","15091.00","15473.00"
"07/11/2022 20:00 - 07/11/2022 21:00","CTA|SE","14318.00","14838.00"
"07/11/2022 21:00 - 07/11/2022 22:00","CTA|SE","13692.00","14094.00"
"07/11/2022 22:00 - 07/11/2022 23:00","CTA|SE","12909.00","13389.00"
"07/11/2022 23:00 - 08/11/2022 00:00","CTA|SE","12840.00","12786.00"
"08/11/2022 00:00 - 08/11/2022 01:00","CTA|SE","12615.00","12519.00"
"08/11/2022 01:00 - 08/11/2022 02:00","CTA|SE","12363.00","12430.00"
"08/11/2022 02:00 - 08/11/2022 03:00","CTA|SE","12238.00","12453.00"
"08/11/2022 03:00 - 08/11/2022 04:00","CTA|SE","12497.00","12653.00"
"08/11/2022 04:00 - 08/11/2022 05:00","CTA|SE","13337.00","13336.00"
"08/11/2022 05:00 - 08/11/2022 06:00","CTA|SE","14834.00","14832.00"
"08/11/2022 06:00 - 08/11/2022 07:00","CTA|SE","15894.00","16026.00"
"08/11/2022 07:00 - 08/11/2022 08:00","CTA|SE","16270.00","16285.00"
"08/11/2022 08:00 - 08/11/2022 09:00","CTA|SE","16318.00","16262.00"
"08/11/2022 09:00 - 08/11/2022 10:00","CTA|SE","16331.00","16278.00"
"08/11/2022 10:00 - 08/11/2022 11:00","CTA|SE","16340.00","16256.00"
"08/11/2022 11:00 - 08/11/2022 12:00","CTA|SE","16299.00","16216.00"
"08/11/2022 12:00 - 08/11/2022 13:00","CTA|SE","16095.00","16147.00"
"08/11/2022 13:00 - 08/11/2022 14:00","CTA|SE","16136.00","16157.00"
"08/11/2022 14:00 - 08/11/2022 15:00","CTA|SE","16645.00","16425.00"
"08/11/2022 15:00 - 08/11/2022 16:00","CTA|SE","16951.00","16731.00"
"08/11/2022 16:00 - 08/11/2022 17:00","CTA|SE","16943.00","16893.00"
"08/11/2022 17:00 - 08/11/2022 18:00","CTA|SE","16479.00","16510.00"
"08/11/2022 18:00 - 08/11/2022 19:00","CTA|SE","15875.00","16048.00"
"08/11/2022 19:00 - 08/11/2022 20:00","CTA|SE","15516.00","15490.00"
"08/11/2022 20:00 - 08/11/2022 21:00","CTA|SE","14964.00","14795.00"
"08/11/2022 21:00 - 08/11/2022 22:00","CTA|SE","14323.00","13977.00"
"08/11/2022 22:00 - 08/11/2022 23:00","CTA|SE","13666.00","13200.00"
"08/11/2022 23:00 - 09/11/2022 00:00","CTA|SE","13296.00","12673.00"
"09/11/2022 00:00 - 09/11/2022 01:00","CTA|SE","12685.00","12414.00"
"09/11/2022 01:00 - 09/11/2022 02:00","CTA|SE","12602.00","12319.00"
"09/11/2022 02:00 - 09/11/2022 03:00","CTA|SE","12677.00","12331.00"
"09/11/2022 03:00 - 09/11/2022 04:00","CTA|SE","12669.00","12513.00"
"09/11/2022 04:00 - 09/11/2022 05:00","CTA|SE","13110.00","13137.00"
"09/11/2022 05:00 - 09/11/2022 06:00","CTA|SE","14775.00","14505.00"
"09/11/2022 06:00 - 09/11/2022 07:00","CTA|SE","15986.00","15617.00"
"09/11/2022 07:00 - 09/11/2022 08:00","CTA|SE","15960.00","15842.00"
"09/11/2022 08:00 - 09/11/2022 09:00","CTA|SE","15773.00","15810.00"
"09/11/2022 09:00 - 09/11/2022 10:00","CTA|SE","16645.00","15834.00"
"09/11/2022 10:00 - 09/11/2022 11:00","CTA|SE","17592.00","15817.00"
"09/11/2022 11:00 - 09/11/2022 12:00","CTA|SE","18103.00","15792.00"
"09/11/2022 12:00 - 09/11/2022 13:00","CTA|SE","16347.00","15733.00"
"09/11/2022 13:00 - 09/11/2022 14:00","CTA|SE","16233.00","15765.00"
"09/11/2022 14:00 - 09/11/2022 15:00","CTA|SE","16876.00","16028.00"
"09/11/2022 15:00 - 09/11/2022 16:00","CTA|SE","17205.00","16327.00"
"09/11/2022 16:00 - 09/11/2022 17:00","CTA|SE","17259.00","16485.00"
"09/11/2022 17:00 - 09/11/2022 18:00","CTA|SE","16687.00","16143.00"
"09/11/2022 18:00 - 09/11/2022 19:00","CTA|SE","15963.00","15745.00"
"09/11/2022 19:00 - 09/11/2022 20:00","CTA|SE","15574.00","15248.00"
"09/11/2022 20:00 - 09/11/2022 21:00","CTA|SE","14738.00","14622.00"
"09/11/2022 21:00 - 09/11/2022 22:00","CTA|SE","14069.00","13888.00"
"09/11/2022 22:00 - 09/11/2022 23:00","CTA|SE","13550.00","13176.00"
"09/11/2022 23:00 - 10/11/2022 00:00","CTA|SE","12933.00","12541.00"
"10/11/2022 00:00 - 10/11/2022 01:00","CTA|SE","12425.00","12278.00"
"10/11/2022 01:00 - 10/11/2022 02:00","CTA|SE","12295.00","12188.00"
"10/11/2022 02:00 - 10/11/2022 03:00","CTA|SE","12100.00","12209.00"
"10/11/2022 03:00 - 10/11/2022 04:00","CTA|SE","12144.00","12398.00"
"10/11/2022 04:00 - 10/11/2022 05:00","CTA|SE","12644.00","13054.00"
"10/11/2022 05:00 - 10/11/2022 06:00","CTA|SE","14446.00","14503.00"
"10/11/2022 06:00 - 10/11/2022 07:00","CTA|SE","15723.00","15692.00"
"10/11/2022 07:00 - 10/11/2022 08:00","CTA|SE","15689.00","15967.00"
"10/11/2022 08:00 - 10/11/2022 09:00","CTA|SE","15748.00","15927.00"
"10/11/2022 09:00 - 10/11/2022 10:00","CTA|SE","15968.00","15921.00"
"10/11/2022 10:00 - 10/11/2022 11:00","CTA|SE","15675.00","15889.00"
"10/11/2022 11:00 - 10/11/2022 12:00","CTA|SE","15247.00","15816.00"
"10/11/2022 12:00 - 10/11/2022 13:00","CTA|SE","15150.00","15773.00"
"10/11/2022 13:00 - 10/11/2022 14:00","CTA|SE","15421.00","15876.00"
"10/11/2022 14:00 - 10/11/2022 15:00","CTA|SE","15598.00","16202.00"
"10/11/2022 15:00 - 10/11/2022 16:00","CTA|SE","15749.00","16539.00"
"10/11/2022 16:00 - 10/11/2022 17:00","CTA|SE","15857.00","16694.00"
"10/11/2022 17:00 - 10/11/2022 18:00","CTA|SE","15336.00","16304.00"
"10/11/2022 18:00 - 10/11/2022 19:00","CTA|SE","15251.00","15822.00"
"10/11/2022 19:00 - 10/11/2022 20:00","CTA|SE","14875.00","15232.00"
"10/11/2022 20:00 - 10/11/2022 21:00","CTA|SE","14219.00","14514.00"
"10/11/2022 21:00 - 10/11/2022 22:00","CTA|SE","13382.00","13671.00"
"10/11/2022 22:00 - 10/11/2022 23:00","CTA|SE","13112.00","12877.00"
"10/11/2022 23:00 - 11/11/2022 00:00","CTA|SE","12718.00","12428.00"
"11/11/2022 00:00 - 11/11/2022 01:00","CTA|SE","12186.00","12105.00"
"11/11/2022 01:00 - 11/11/2022 02:00","CTA|SE","12218.00","11930.00"
"11/11/2022 02:00 - 11/11/2022 03:00","CTA|SE","11963.00","11906.00"
"11/11/2022 03:00 - 11/11/2022 04:00","CTA|SE","11752.00","12068.00"
"11/11/2022 04:00 - 11/11/2022 05:00","CTA|SE","12196.00","12662.00"
"11/11/2022 05:00 - 11/11/2022 06:00","CTA|SE","13728.00","14071.00"
"11/11/2022 06:00 - 11/11/2022 07:00","CTA|SE","15303.00","15318.00"
"11/11/2022 07:00 - 11/11/2022 08:00","CTA|SE","15463.00","15556.00"
"11/11/2022 08:00 - 11/11/2022 09:00","CTA|SE","15553.00","15529.00"
"11/11/2022 09:00 - 11/11/2022 10:00","CTA|SE","15555.00","15510.00"
"11/11/2022 10:00 - 11/11/2022 11:00","CTA|SE","15359.00","15468.00"
"11/11/2022 11:00 - 11/11/2022 12:00","CTA|SE","15086.00","15367.00"
"11/11/2022 12:00 - 11/11/2022 13:00","CTA|SE","15049.00","15179.00"
"11/11/2022 13:00 - 11/11/2022 14:00","CTA|SE","15228.00","15105.00"
"11/11/2022 14:00 - 11/11/2022 15:00","CTA|SE","15419.00","15270.00"
"11/11/2022 15:00 - 11/11/2022 16:00","CTA|SE","15596.00","15548.00"
"11/11/2022 16:00 - 11/11/2022 17:00","CTA|SE","15273.00","15585.00"
"11/11/2022 17:00 - 11/11/2022 18:00","CTA|SE","15100.00","15131.00"
"11/11/2022 18:00 - 11/11/2022 19:00","CTA|SE","14490.00","14550.00"
"11/11/2022 19:00 - 11/11/2022 20:00","CTA|SE","13792.00","13934.00"
"11/11/2022 20:00 - 11/11/2022 21:00","CTA|SE","12908.00","13321.00"
"11/11/2022 21:00 - 11/11/2022 22:00","CTA|SE","12054.00","12715.00"
"11/11/2022 22:00 - 11/11/2022 23:00","CTA|SE","11640.00","12147.00"
"11/11/2022 23:00 - 12/11/2022 00:00","CTA|SE","11013.00","11612.00"
"12/11/2022 00:00 - 12/11/2022 01:00","CTA|SE","11106.00","11327.00"
"12/11/2022 01:00 - 12/11/2022 02:00","CTA|SE","11207.00","11144.00"
"12/11/2022 02:00 - 12/11/2022 03:00","CTA|SE","10912.00","11063.00"
"12/11/2022 03:00 - 12/11/2022 04:00","CTA|SE","10724.00","11096.00"
"12/11/2022 04:00 - 12/11/2022 05:00","CTA|SE","10523.00","11260.00"
"12/11/2022 05:00 - 12/11/2022 06:00","CTA|SE","11084.00","11675.00"
"12/11/2022 06:00 - 12/11/2022 07:00","CTA|SE","11600.00","12186.00"
"12/11/2022 07:00 - 12/11/2022 08:00","CTA|SE","11878.00","12723.00"
"12/11/2022 08:00 - 12/11/2022 09:00","CTA|SE","12582.00","13266.00"
"12/11/2022 09:00 - 12/11/2022 10:00","CTA|SE","13190.00","13569.00"
"12/11/2022 10:00 - 12/11/2022 11:00","CTA|SE","13154.00","13658.00"
"12/11/2022 11:00 - 12/11/2022 12:00","CTA|SE","13004.00","13640.00"
"12/11/2022 12:00 - 12/11/2022 13:00","CTA|SE","13237.00","13589.00"
"12/11/2022 13:00 - 12/11/2022 14:00","CTA|SE","12993.00","13657.00"
"12/11/2022 14:00 - 12/11/2022 15:00","CTA|SE","13392.00","14030.00"
"12/11/2022 15:00 - 12/11/2022 16:00","CTA|SE","14455.00","14589.00"
"12/11/2022 16:00 - 12/11/2022 17:00","CTA|SE","14733.00","14763.00"
"12/11/2022 17:00 - 12/11/2022 18:00","CTA|SE","14367.00","14455.00"
"12/11/2022 18:00 - 12/11/2022 19:00","CTA|SE","14059.00","14009.00"
"12/11/2022 19:00 - 12/11/2022 20:00","CTA|SE","13763.00","13549.00"
"12/11/2022 20:00 - 12/11/2022 21:00","CTA|SE","13581.00","13051.00"
"12/11/2022 21:00 - 12/11/2022 22:00","CTA|SE","13077.00","12598.00"
"12/11/2022 22:00 - 12/11/2022 23:00","CTA|SE","12786.00","12167.00"
"12/11/2022 23:00 - 13/11/2022 00:00","CTA|SE","12454.00","12115.00"
"13/11/2022 00:00 - 13/11/2022 01:00","CTA|SE","12284.00","11931.00"
"13/11/2022 01:00 - 13/11/2022 02:00","CTA|SE","12427.00","11829.00"
"13/11/2022 02:00 - 13/11/2022 03:00","CTA|SE","12275.00","11779.00"
"13/11/2022 03:00 - 13/11/2022 04:00","CTA|SE","12105.00","11820.00"
"13/11/2022 04:00 - 13/11/2022 05:00","CTA|SE","12151.00","11992.00"
"13/11/2022 05:00 - 13/11/2022 06:00","CTA|SE","12309.00","12349.00"
"13/11/2022 06:00 - 13/11/2022 07:00","CTA|SE","12608.00","12755.00"
"13/11/2022 07:00 - 13/11/2022 08:00","CTA|SE","13012.00","13250.00"
"13/11/2022 08:00 - 13/11/2022 09:00","CTA|SE","14028.00","13791.00"
"13/11/2022 09:00 - 13/11/2022 10:00","CTA|SE","14570.00","14114.00"
"13/11/2022 10:00 - 13/11/2022 11:00","CTA|SE","14778.00","14321.00"
"13/11/2022 11:00 - 13/11/2022 12:00","CTA|SE","14788.00","14367.00"
"13/11/2022 12:00 - 13/11/2022 13:00","CTA|SE","14575.00","14404.00"
"13/11/2022 13:00 - 13/11/2022 14:00","CTA|SE","14556.00","14491.00"
"13/11/2022 14:00 - 13/11/2022 15:00","CTA|SE","14672.00","14842.00"
"13/11/2022 15:00 - 13/11/2022 16:00","CTA|SE","15348.00","15462.00"
"13/11/2022 16:00 - 13/11/2022 17:00","CTA|SE","15584.00","15772.00"
"13/11/2022 17:00 - 13/11/2022 18:00","CTA|SE","15266.00","15590.00"
"13/11/2022 18:00 - 13/11/2022 19:00","CTA|SE","14896.00","15278.00"
"13/11/2022 19:00 - 13/11/2022 20:00","CTA|SE","14529.00","14851.00"
"13/11/2022 20:00 - 13/11/2022 21:00","CTA|SE","14186.00","14327.00"
"13/11/2022 21:00 - 13/11/2022 22:00","CTA|SE","13569.00","13731.00"
"13/11/2022 22:00 - 13/11/2022 23:00","CTA|SE","13020.00","13211.00"
"13/11/2022 23:00 - 14/11/2022 00:00","CTA|SE","12833.00","12708.00"
"14/11/2022 00:00 - 14/11/2022 01:00","CTA|SE","12634.00","12535.00"
"14/11/2022 01:00 - 14/11/2022 02:00","CTA|SE","12569.00","12492.00"
"14/11/2022 02:00 - 14/11/2022 03:00","CTA|SE","12503.00","12559.00"
"14/11/2022 03:00 - 14/11/2022 04:00","CTA|SE","12612.00","12768.00"
"14/11/2022 04:00 - 14/11/2022 05:00","CTA|SE","13421.00","13434.00"
"14/11/2022 05:00 - 14/11/2022 06:00","CTA|SE","14900.00","14916.00"
"14/11/2022 06:00 - 14/11/2022 07:00","CTA|SE","16286.00","16156.00"
"14/11/2022 07:00 - 14/11/2022 08:00","CTA|SE","16523.00","16485.00"
"14/11/2022 08:00 - 14/11/2022 09:00","CTA|SE","16130.00","16479.00"
"14/11/2022 09:00 - 14/11/2022 10:00","CTA|SE","15703.00","16527.00"
"14/11/2022 10:00 - 14/11/2022 11:00","CTA|SE","15546.00","16492.00"
"14/11/2022 11:00 - 14/11/2022 12:00","CTA|SE","15801.00","16449.00"
"14/11/2022 12:00 - 14/11/2022 13:00","CTA|SE","15881.00","16384.00"
"14/11/2022 13:00 - 14/11/2022 14:00","CTA|SE","16453.00","16443.00"
"14/11/2022 14:00 - 14/11/2022 15:00","CTA|SE","16615.00","16713.00"
"14/11/2022 15:00 - 14/11/2022 16:00","CTA|SE","16740.00","17016.00"
"14/11/2022 16:00 - 14/11/2022 17:00","CTA|SE","16588.00","17217.00"
"14/11/2022 17:00 - 14/11/2022 18:00","CTA|SE","16304.00","16863.00"
"14/11/2022 18:00 - 14/11/2022 19:00","CTA|SE","15688.00","16439.00"
"14/11/2022 19:00 - 14/11/2022 20:00","CTA|SE","15147.00","15909.00"
"14/11/2022 20:00 - 14/11/2022 21:00","CTA|SE","14937.00","15283.00"
"14/11/2022 21:00 - 14/11/2022 22:00","CTA|SE","14300.00","14546.00"
"14/11/2022 22:00 - 14/11/2022 23:00","CTA|SE","13479.00","13847.00"
"14/11/2022 23:00 - 15/11/2022 00:00","CTA|SE","13382.00","13631.00"
"15/11/2022 00:00 - 15/11/2022 01:00","CTA|SE","12708.00","13393.00"
"15/11/2022 01:00 - 15/11/2022 02:00","CTA|SE","12497.00","13328.00"
"15/11/2022 02:00 - 15/11/2022 03:00","CTA|SE","12753.00","13389.00"
"15/11/2022 03:00 - 15/11/2022 04:00","CTA|SE","12687.00","13597.00"
"15/11/2022 04:00 - 15/11/2022 05:00","CTA|SE","13157.00","14276.00"
"15/11/2022 05:00 - 15/11/2022 06:00","CTA|SE","14889.00","15742.00"
"15/11/2022 06:00 - 15/11/2022 07:00","CTA|SE","16317.00","16928.00"
"15/11/2022 07:00 - 15/11/2022 08:00","CTA|SE","16098.00","17221.00"
"15/11/2022 08:00 - 15/11/2022 09:00","CTA|SE","16074.00","17237.00"
"15/11/2022 09:00 - 15/11/2022 10:00","CTA|SE","16647.00","17316.00"
"15/11/2022 10:00 - 15/11/2022 11:00","CTA|SE","16783.00","17346.00"
"15/11/2022 11:00 - 15/11/2022 12:00","CTA|SE","16943.00","17352.00"
"15/11/2022 12:00 - 15/11/2022 13:00","CTA|SE","16837.00","17327.00"
"15/11/2022 13:00 - 15/11/2022 14:00","CTA|SE","16953.00","17435.00"
"15/11/2022 14:00 - 15/11/2022 15:00","CTA|SE","17500.00","17772.00"
"15/11/2022 15:00 - 15/11/2022 16:00","CTA|SE","18121.00","18059.00"
"15/11/2022 16:00 - 15/11/2022 17:00","CTA|SE","18290.00","18200.00"
"15/11/2022 17:00 - 15/11/2022 18:00","CTA|SE","17686.00","17844.00"
"15/11/2022 18:00 - 15/11/2022 19:00","CTA|SE","17024.00","17439.00"
"15/11/2022 19:00 - 15/11/2022 20:00","CTA|SE","16769.00","16935.00"
"15/11/2022 20:00 - 15/11/2022 21:00","CTA|SE","15985.00","16286.00"
"15/11/2022 21:00 - 15/11/2022 22:00","CTA|SE","15303.00","15527.00"
"15/11/2022 22:00 - 15/11/2022 23:00","CTA|SE","14525.00","14819.00"
"15/11/2022 23:00 - 16/11/2022 00:00","CTA|SE","13730.00","14155.00"
"16/11/2022 00:00 - 16/11/2022 01:00","CTA|SE","13435.00","13940.00"
"16/11/2022 01:00 - 16/11/2022 02:00","CTA|SE","13441.00","13884.00"
"16/11/2022 02:00 - 16/11/2022 03:00","CTA|SE","13339.00","13937.00"
"16/11/2022 03:00 - 16/11/2022 04:00","CTA|SE","13356.00","14146.00"
"16/11/2022 04:00 - 16/11/2022 05:00","CTA|SE","13810.00","14778.00"
"16/11/2022 05:00 - 16/11/2022 06:00","CTA|SE","15450.00","16104.00"
"16/11/2022 06:00 - 16/11/2022 07:00","CTA|SE","16802.00","17214.00"
"16/11/2022 07:00 - 16/11/2022 08:00","CTA|SE","17295.00","17475.00"
"16/11/2022 08:00 - 16/11/2022 09:00","CTA|SE","17703.00","17477.00"
"16/11/2022 09:00 - 16/11/2022 10:00","CTA|SE","17718.00","17537.00"
"16/11/2022 10:00 - 16/11/2022 11:00","CTA|SE","17833.00","17559.00"
"16/11/2022 11:00 - 16/11/2022 12:00","CTA|SE","17668.00","17554.00"
"16/11/2022 12:00 - 16/11/2022 13:00","CTA|SE","17401.00","17522.00"
"16/11/2022 13:00 - 16/11/2022 14:00","CTA|SE","17470.00","17601.00"
"16/11/2022 14:00 - 16/11/2022 15:00","CTA|SE","17802.00","17904.00"
"16/11/2022 15:00 - 16/11/2022 16:00","CTA|SE","18248.00","18161.00"
"16/11/2022 16:00 - 16/11/2022 17:00","CTA|SE","18523.00","18282.00"
"16/11/2022 17:00 - 16/11/2022 18:00","CTA|SE","18072.00","17961.00"
"16/11/2022 18:00 - 16/11/2022 19:00","CTA|SE","17539.00","17602.00"
"16/11/2022 19:00 - 16/11/2022 20:00","CTA|SE","17267.00","17150.00"
"16/11/2022 20:00 - 16/11/2022 21:00","CTA|SE","16545.00","16582.00"
"16/11/2022 21:00 - 16/11/2022 22:00","CTA|SE","15642.00","15898.00"
"16/11/2022 22:00 - 16/11/2022 23:00","CTA|SE","15241.00","15250.00"
"16/11/2022 23:00 - 17/11/2022 00:00","CTA|SE","14630.00","14666.00"
"17/11/2022 00:00 - 17/11/2022 01:00","CTA|SE","14098.00","14439.00"
"17/11/2022 01:00 - 17/11/2022 02:00","CTA|SE","14286.00","14365.00"
"17/11/2022 02:00 - 17/11/2022 03:00","CTA|SE","14229.00","14392.00"
"17/11/2022 03:00 - 17/11/2022 04:00","CTA|SE","14271.00","14587.00"
"17/11/2022 04:00 - 17/11/2022 05:00","CTA|SE","14948.00","15207.00"
"17/11/2022 05:00 - 17/11/2022 06:00","CTA|SE","16764.00","16560.00"
"17/11/2022 06:00 - 17/11/2022 07:00","CTA|SE","18137.00","17680.00"
"17/11/2022 07:00 - 17/11/2022 08:00","CTA|SE","18198.00","17932.00"
"17/11/2022 08:00 - 17/11/2022 09:00","CTA|SE","18197.00","17942.00"
"17/11/2022 09:00 - 17/11/2022 10:00","CTA|SE","18208.00","18013.00"
"17/11/2022 10:00 - 17/11/2022 11:00","CTA|SE","18401.00","18032.00"
"17/11/2022 11:00 - 17/11/2022 12:00","CTA|SE","18223.00","18011.00"
"17/11/2022 12:00 - 17/11/2022 13:00","CTA|SE","17871.00","17934.00"
"17/11/2022 13:00 - 17/11/2022 14:00","CTA|SE","17939.00","17977.00"
"17/11/2022 14:00 - 17/11/2022 15:00","CTA|SE","18408.00","18287.00"
"17/11/2022 15:00 - 17/11/2022 16:00","CTA|SE","18817.00","18557.00"
"17/11/2022 16:00 - 17/11/2022 17:00","CTA|SE","19085.00","18678.00"
"17/11/2022 17:00 - 17/11/2022 18:00","CTA|SE","18633.00","18353.00"
"17/11/2022 18:00 - 17/11/2022 19:00","CTA|SE","18282.00","17992.00"
"17/11/2022 19:00 - 17/11/2022 20:00","CTA|SE","17793.00","17530.00"
"17/11/2022 20:00 - 17/11/2022 21:00","CTA|SE","17331.00","16946.00"
"17/11/2022 21:00 - 17/11/2022 22:00","CTA|SE","16455.00","16247.00"
"17/11/2022 22:00 - 17/11/2022 23:00","CTA|SE","15855.00","15580.00"
"17/11/2022 23:00 - 18/11/2022 00:00","CTA|SE","15000.00","15073.00"
"18/11/2022 00:00 - 18/11/2022 01:00","CTA|SE","14662.00","14776.00"
